GAME DATE,H_TEAM,H_FINAL,H_MIN,H_PTS,H_FGM,H_FGA,H_FG%,H_3PM,H_3PA,H_3P%,H_FTM,H_FTA,H_FT%,H_OREB,H_DREB,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PF,H_+/-,A_TEAM,A_FINAL,A_MIN,A_PTS,A_FGM,A_FGA,A_FG%,A_3PM,A_3PA,A_3P%,A_FTM,A_FTA,A_FT%,A_OREB,A_DREB,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PF,A_+/-,POINT_TOTAL
04/10/2022,BKN,1,48.0,134.0,52.0,81.0,64.2,8.0,22.0,36.4,22.0,25.0,88.0,8.0,42.0,50.0,30.0,21.0,5.0,6.0,16.0,8.0,IND,0,48.0,126.0,47.0,104.0,45.2,19.0,46.0,41.3,13.0,19.0,68.4,11.0,19.0,30.0,32.0,7.0,16.0,1.0,23.0,-8.0,260.0
04/10/2022,MIN,0,48.0,120.0,46.0,91.0,50.5,11.0,31.0,35.5,17.0,22.0,77.3,9.0,23.0,32.0,30.0,13.0,7.0,9.0,23.0,-4.0,CHI,1,48.0,124.0,44.0,83.0,53.0,10.0,21.0,47.6,26.0,33.0,78.8,16.0,32.0,48.0,22.0,23.0,9.0,3.0,22.0,4.0,244.0
04/10/2022,MEM,0,48.0,110.0,39.0,102.0,38.2,15.0,47.0,31.9,17.0,27.0,63.0,19.0,26.0,45.0,27.0,10.0,11.0,6.0,16.0,-29.0,BOS,1,48.0,139.0,54.0,99.0,54.5,18.0,48.0,37.5,13.0,13.0,100.0,14.0,42.0,56.0,34.0,15.0,5.0,2.0,20.0,29.0,249.0
04/10/2022,POR,0,48.0,80.0,31.0,83.0,37.3,9.0,34.0,26.5,9.0,12.0,75.0,5.0,27.0,32.0,21.0,16.0,11.0,8.0,27.0,-31.0,UTA,1,48.0,111.0,37.0,82.0,45.1,9.0,36.0,25.0,28.0,38.0,73.7,15.0,45.0,60.0,23.0,17.0,8.0,6.0,16.0,31.0,191.0
04/10/2022,CLE,1,48.0,133.0,51.0,94.0,54.3,19.0,38.0,50.0,12.0,17.0,70.6,10.0,38.0,48.0,39.0,12.0,5.0,5.0,26.0,18.0,MIL,0,48.0,115.0,39.0,88.0,44.3,12.0,30.0,40.0,25.0,32.0,78.1,8.0,33.0,41.0,27.0,12.0,7.0,2.0,14.0,-18.0,248.0
04/10/2022,ORL,1,48.0,125.0,45.0,91.0,49.5,23.0,58.0,39.7,12.0,14.0,85.7,6.0,42.0,48.0,33.0,10.0,4.0,3.0,16.0,14.0,MIA,0,48.0,111.0,40.0,94.0,42.6,19.0,50.0,38.0,12.0,16.0,75.0,10.0,37.0,47.0,20.0,10.0,5.0,4.0,13.0,-14.0,236.0
04/10/2022,PHX,0,48.0,109.0,42.0,103.0,40.8,14.0,47.0,29.8,11.0,15.0,73.3,18.0,32.0,50.0,27.0,11.0,9.0,7.0,25.0,-7.0,SAC,1,48.0,116.0,40.0,76.0,52.6,14.0,26.0,53.8,22.0,30.0,73.3,2.0,38.0,40.0,26.0,15.0,9.0,7.0,18.0,7.0,225.0
04/10/2022,NOP,0,48.0,107.0,42.0,99.0,42.4,14.0,40.0,35.0,9.0,12.0,75.0,18.0,24.0,42.0,24.0,12.0,10.0,0.0,17.0,-21.0,GSW,1,48.0,128.0,49.0,81.0,60.5,19.0,33.0,57.6,11.0,13.0,84.6,7.0,34.0,41.0,33.0,17.0,5.0,2.0,15.0,21.0,235.0
04/10/2022,DAL,1,48.0,130.0,46.0,85.0,54.1,20.0,36.0,55.6,18.0,23.0,78.3,10.0,33.0,43.0,34.0,16.0,5.0,3.0,16.0,10.0,SAS,0,48.0,120.0,43.0,89.0,48.3,11.0,31.0,35.5,23.0,23.0,100.0,7.0,28.0,35.0,26.0,8.0,15.0,3.0,17.0,-10.0,250.0
04/10/2022,DEN,0,53.0,141.0,49.0,100.0,49.0,15.0,47.0,31.9,28.0,36.0,77.8,11.0,34.0,45.0,33.0,14.0,10.0,7.0,34.0,-5.0,LAL,1,53.0,146.0,44.0,94.0,46.8,16.0,43.0,37.2,42.0,47.0,89.4,13.0,37.0,50.0,26.0,13.0,4.0,6.0,24.0,5.0,287.0
04/10/2022,CHA,1,48.0,124.0,48.0,89.0,53.9,18.0,33.0,54.5,10.0,14.0,71.4,11.0,37.0,48.0,34.0,20.0,6.0,9.0,20.0,16.0,WAS,0,48.0,108.0,42.0,94.0,44.7,8.0,23.0,34.8,16.0,26.0,61.5,17.0,26.0,43.0,25.0,11.0,12.0,3.0,16.0,-16.0,232.0
04/10/2022,PHI,1,48.0,118.0,46.0,88.0,52.3,5.0,25.0,20.0,21.0,23.0,91.3,10.0,32.0,42.0,25.0,11.0,13.0,6.0,23.0,12.0,DET,0,48.0,106.0,38.0,83.0,45.8,11.0,34.0,32.4,19.0,29.0,65.5,15.0,27.0,42.0,26.0,20.0,4.0,4.0,16.0,-12.0,224.0
04/10/2022,LAC,1,48.0,138.0,54.0,97.0,55.7,18.0,35.0,51.4,12.0,14.0,85.7,12.0,45.0,57.0,34.0,9.0,4.0,8.0,11.0,50.0,OKC,0,48.0,88.0,37.0,98.0,37.8,9.0,34.0,26.5,5.0,9.0,55.6,12.0,28.0,40.0,17.0,10.0,6.0,2.0,16.0,-50.0,226.0
04/10/2022,NYK,1,48.0,105.0,40.0,87.0,46.0,15.0,43.0,34.9,10.0,12.0,83.3,10.0,38.0,48.0,32.0,17.0,6.0,5.0,17.0,11.0,TOR,0,48.0,94.0,36.0,92.0,39.1,12.0,42.0,28.6,10.0,11.0,90.9,9.0,34.0,43.0,27.0,14.0,10.0,2.0,17.0,-11.0,199.0
04/10/2022,HOU,0,48.0,114.0,41.0,89.0,46.1,17.0,46.0,37.0,15.0,20.0,75.0,6.0,28.0,34.0,24.0,8.0,4.0,4.0,19.0,-16.0,ATL,1,48.0,130.0,45.0,87.0,51.7,21.0,38.0,55.3,19.0,24.0,79.2,13.0,37.0,50.0,29.0,13.0,4.0,4.0,19.0,16.0,244.0
04/09/2022,MEM,1,48.0,141.0,53.0,90.0,58.9,18.0,35.0,51.4,17.0,23.0,73.9,13.0,35.0,48.0,41.0,19.0,6.0,9.0,24.0,27.0,NOP,0,48.0,114.0,41.0,91.0,45.1,6.0,30.0,20.0,26.0,35.0,74.3,9.0,20.0,29.0,23.0,16.0,10.0,3.0,22.0,-27.0,255.0
04/09/2022,SAS,0,48.0,94.0,32.0,80.0,40.0,10.0,31.0,32.3,20.0,27.0,74.1,4.0,37.0,41.0,19.0,12.0,5.0,3.0,24.0,-6.0,GSW,1,48.0,100.0,33.0,81.0,40.7,8.0,32.0,25.0,26.0,33.0,78.8,13.0,38.0,51.0,23.0,12.0,8.0,1.0,22.0,6.0,194.0
04/09/2022,LAC,1,48.0,117.0,42.0,86.0,48.8,21.0,43.0,48.8,12.0,15.0,80.0,10.0,38.0,48.0,29.0,17.0,7.0,3.0,22.0,19.0,SAC,0,48.0,98.0,38.0,86.0,44.2,7.0,28.0,25.0,15.0,24.0,62.5,7.0,35.0,42.0,24.0,13.0,12.0,2.0,16.0,-19.0,215.0
04/09/2022,PHI,1,48.0,133.0,50.0,90.0,55.6,12.0,34.0,35.3,21.0,27.0,77.8,14.0,28.0,42.0,37.0,15.0,14.0,3.0,24.0,13.0,IND,0,48.0,120.0,41.0,78.0,52.6,10.0,23.0,43.5,28.0,36.0,77.8,7.0,24.0,31.0,28.0,17.0,8.0,6.0,22.0,-13.0,253.0
04/08/2022,WAS,0,48.0,92.0,35.0,69.0,50.7,9.0,28.0,32.1,13.0,17.0,76.5,2.0,35.0,37.0,21.0,22.0,5.0,5.0,19.0,-22.0,NYK,1,48.0,114.0,41.0,88.0,46.6,16.0,39.0,41.0,16.0,20.0,80.0,10.0,32.0,42.0,27.0,10.0,13.0,3.0,19.0,22.0,206.0
04/08/2022,TOR,1,48.0,117.0,44.0,96.0,45.8,7.0,29.0,24.1,22.0,23.0,95.7,13.0,28.0,41.0,20.0,10.0,13.0,4.0,18.0,2.0,HOU,0,48.0,115.0,43.0,81.0,53.1,10.0,29.0,34.5,19.0,24.0,79.2,7.0,34.0,41.0,24.0,19.0,6.0,3.0,19.0,-2.0,232.0
04/08/2022,LAL,1,48.0,120.0,41.0,82.0,50.0,9.0,31.0,29.0,29.0,39.0,74.4,7.0,38.0,45.0,23.0,10.0,8.0,4.0,17.0,19.0,OKC,0,48.0,101.0,40.0,88.0,45.5,6.0,29.0,20.7,15.0,19.0,78.9,9.0,35.0,44.0,21.0,14.0,5.0,3.0,26.0,-19.0,221.0
04/08/2022,DET,0,48.0,101.0,35.0,90.0,38.9,10.0,48.0,20.8,21.0,23.0,91.3,9.0,34.0,43.0,27.0,14.0,6.0,5.0,22.0,-30.0,MIL,1,48.0,131.0,50.0,101.0,49.5,11.0,37.0,29.7,20.0,23.0,87.0,10.0,41.0,51.0,29.0,8.0,7.0,1.0,20.0,30.0,232.0
04/08/2022,BKN,1,48.0,118.0,43.0,92.0,46.7,12.0,32.0,37.5,20.0,21.0,95.2,13.0,32.0,45.0,30.0,11.0,5.0,8.0,20.0,11.0,CLE,0,48.0,107.0,40.0,82.0,48.8,8.0,27.0,29.6,19.0,24.0,79.2,10.0,21.0,31.0,19.0,9.0,4.0,4.0,20.0,-11.0,225.0
04/08/2022,CHI,0,48.0,117.0,44.0,82.0,53.7,13.0,24.0,54.2,16.0,20.0,80.0,6.0,25.0,31.0,25.0,12.0,7.0,1.0,12.0,-16.0,CHA,1,48.0,133.0,52.0,86.0,60.5,19.0,40.0,47.5,10.0,10.0,100.0,8.0,30.0,38.0,34.0,11.0,7.0,4.0,21.0,16.0,250.0
04/08/2022,UTA,0,48.0,105.0,35.0,88.0,39.8,11.0,38.0,28.9,24.0,33.0,72.7,15.0,29.0,44.0,20.0,11.0,8.0,4.0,18.0,-6.0,PHX,1,48.0,111.0,46.0,92.0,50.0,6.0,19.0,31.6,13.0,15.0,86.7,11.0,35.0,46.0,27.0,13.0,7.0,3.0,25.0,6.0,216.0
04/08/2022,MIA,1,48.0,113.0,40.0,72.0,55.6,11.0,26.0,42.3,22.0,28.0,78.6,4.0,29.0,33.0,20.0,17.0,9.0,1.0,17.0,4.0,ATL,0,48.0,109.0,42.0,88.0,47.7,8.0,34.0,23.5,17.0,19.0,89.5,13.0,30.0,43.0,17.0,15.0,9.0,0.0,23.0,-4.0,222.0
04/08/2022,DAL,1,48.0,128.0,42.0,79.0,53.2,20.0,45.0,44.4,24.0,31.0,77.4,9.0,42.0,51.0,25.0,15.0,9.0,5.0,19.0,50.0,POR,0,48.0,78.0,31.0,83.0,37.3,7.0,32.0,21.9,9.0,12.0,75.0,5.0,24.0,29.0,20.0,17.0,9.0,2.0,23.0,-50.0,206.0
04/07/2022,NOP,1,48.0,127.0,44.0,93.0,47.3,13.0,37.0,35.1,26.0,31.0,83.9,23.0,26.0,49.0,31.0,12.0,15.0,1.0,14.0,33.0,POR,0,48.0,94.0,36.0,69.0,52.2,11.0,31.0,35.5,11.0,13.0,84.6,3.0,24.0,27.0,28.0,22.0,10.0,4.0,27.0,-33.0,221.0
04/07/2022,DEN,1,48.0,122.0,44.0,80.0,55.0,12.0,30.0,40.0,22.0,25.0,88.0,8.0,35.0,43.0,27.0,19.0,7.0,2.0,22.0,13.0,MEM,0,48.0,109.0,42.0,89.0,47.2,11.0,28.0,39.3,14.0,19.0,73.7,10.0,24.0,34.0,30.0,13.0,8.0,3.0,21.0,-13.0,231.0
04/07/2022,MIN,1,48.0,127.0,41.0,96.0,42.7,20.0,53.0,37.7,25.0,31.0,80.6,13.0,34.0,47.0,25.0,11.0,8.0,2.0,29.0,6.0,SAS,0,48.0,121.0,43.0,89.0,48.3,10.0,28.0,35.7,25.0,34.0,73.5,8.0,37.0,45.0,31.0,12.0,5.0,5.0,22.0,-6.0,248.0
04/07/2022,TOR,1,48.0,119.0,45.0,91.0,49.5,15.0,33.0,45.5,14.0,18.0,77.8,12.0,29.0,41.0,22.0,11.0,7.0,4.0,17.0,5.0,PHI,0,48.0,114.0,37.0,75.0,49.3,19.0,36.0,52.8,21.0,25.0,84.0,6.0,31.0,37.0,26.0,17.0,7.0,3.0,18.0,-5.0,233.0
04/07/2022,CHA,1,48.0,128.0,48.0,92.0,52.2,12.0,34.0,35.3,20.0,27.0,74.1,10.0,46.0,56.0,29.0,12.0,9.0,10.0,17.0,27.0,ORL,0,48.0,101.0,38.0,95.0,40.0,15.0,48.0,31.3,10.0,13.0,76.9,8.0,35.0,43.0,27.0,16.0,6.0,4.0,22.0,-27.0,229.0
04/07/2022,MIL,1,48.0,127.0,49.0,97.0,50.5,14.0,38.0,36.8,15.0,21.0,71.4,14.0,34.0,48.0,27.0,11.0,13.0,5.0,19.0,6.0,BOS,0,48.0,121.0,43.0,87.0,49.4,21.0,50.0,42.0,14.0,19.0,73.7,8.0,36.0,44.0,30.0,16.0,8.0,4.0,15.0,-6.0,248.0
04/07/2022,GSW,1,48.0,128.0,51.0,97.0,52.6,16.0,32.0,50.0,10.0,10.0,100.0,9.0,36.0,45.0,39.0,15.0,10.0,5.0,26.0,16.0,LAL,0,48.0,112.0,37.0,83.0,44.6,9.0,32.0,28.1,29.0,38.0,76.3,8.0,34.0,42.0,14.0,19.0,8.0,4.0,13.0,-16.0,240.0
04/06/2022,LAC,1,48.0,113.0,33.0,75.0,44.0,12.0,34.0,35.3,35.0,44.0,79.5,9.0,46.0,55.0,20.0,17.0,7.0,9.0,17.0,4.0,PHX,0,48.0,109.0,42.0,108.0,38.9,17.0,48.0,35.4,8.0,12.0,66.7,18.0,36.0,54.0,29.0,12.0,11.0,2.0,26.0,-4.0,222.0
04/06/2022,ATL,1,48.0,118.0,43.0,92.0,46.7,16.0,39.0,41.0,16.0,19.0,84.2,7.0,32.0,39.0,26.0,6.0,11.0,1.0,13.0,15.0,WAS,0,48.0,103.0,42.0,86.0,48.8,10.0,35.0,28.6,9.0,11.0,81.8,6.0,38.0,44.0,26.0,14.0,4.0,4.0,17.0,-15.0,221.0
04/06/2022,UTA,1,48.0,137.0,49.0,84.0,58.3,15.0,36.0,41.7,24.0,32.0,75.0,16.0,39.0,55.0,29.0,13.0,7.0,10.0,13.0,36.0,OKC,0,48.0,101.0,37.0,90.0,41.1,16.0,37.0,43.2,11.0,17.0,64.7,11.0,21.0,32.0,27.0,10.0,9.0,1.0,22.0,-36.0,238.0
04/06/2022,DET,0,48.0,113.0,35.0,82.0,42.7,11.0,30.0,36.7,32.0,35.0,91.4,11.0,31.0,42.0,26.0,11.0,7.0,5.0,21.0,-18.0,DAL,1,48.0,131.0,45.0,80.0,56.3,15.0,33.0,45.5,26.0,34.0,76.5,8.0,33.0,41.0,28.0,10.0,8.0,1.0,24.0,18.0,244.0
04/06/2022,CHI,0,48.0,94.0,35.0,80.0,43.8,7.0,23.0,30.4,17.0,23.0,73.9,7.0,33.0,40.0,19.0,17.0,7.0,4.0,22.0,-23.0,BOS,1,48.0,117.0,43.0,88.0,48.9,17.0,37.0,45.9,14.0,22.0,63.6,8.0,34.0,42.0,29.0,13.0,11.0,6.0,18.0,23.0,211.0
04/06/2022,NYK,0,48.0,98.0,32.0,83.0,38.6,13.0,38.0,34.2,21.0,36.0,58.3,10.0,32.0,42.0,22.0,11.0,4.0,7.0,19.0,-12.0,BKN,1,48.0,110.0,41.0,93.0,44.1,14.0,41.0,34.1,14.0,18.0,77.8,13.0,36.0,49.0,28.0,14.0,7.0,6.0,26.0,12.0,208.0
04/05/2022,CHI,0,48.0,106.0,42.0,98.0,42.9,9.0,33.0,27.3,13.0,13.0,100.0,13.0,29.0,42.0,22.0,15.0,8.0,2.0,21.0,-21.0,MIL,1,48.0,127.0,46.0,87.0,52.9,12.0,35.0,34.3,23.0,25.0,92.0,8.0,39.0,47.0,32.0,14.0,8.0,8.0,19.0,21.0,233.0
04/05/2022,SAC,0,48.0,109.0,39.0,76.0,51.3,11.0,30.0,36.7,20.0,22.0,90.9,3.0,31.0,34.0,28.0,15.0,4.0,3.0,20.0,-14.0,NOP,1,48.0,123.0,45.0,88.0,51.1,12.0,25.0,48.0,21.0,26.0,80.8,14.0,30.0,44.0,26.0,13.0,13.0,2.0,20.0,14.0,232.0
04/05/2022,PHX,1,48.0,121.0,50.0,102.0,49.0,14.0,39.0,35.9,7.0,9.0,77.8,11.0,42.0,53.0,38.0,14.0,10.0,4.0,22.0,11.0,LAL,0,48.0,110.0,39.0,86.0,45.3,9.0,29.0,31.0,23.0,30.0,76.7,7.0,39.0,46.0,22.0,16.0,7.0,3.0,14.0,-11.0,231.0
04/05/2022,IND,0,48.0,122.0,45.0,95.0,47.4,12.0,40.0,30.0,20.0,21.0,95.2,16.0,32.0,48.0,29.0,16.0,8.0,10.0,18.0,-9.0,PHI,1,48.0,131.0,47.0,87.0,54.0,23.0,40.0,57.5,14.0,18.0,77.8,5.0,31.0,36.0,34.0,16.0,8.0,3.0,14.0,9.0,253.0
04/05/2022,BKN,1,48.0,118.0,39.0,86.0,45.3,15.0,37.0,40.5,25.0,27.0,92.6,12.0,40.0,52.0,22.0,17.0,6.0,9.0,23.0,13.0,HOU,0,48.0,105.0,40.0,99.0,40.4,11.0,43.0,25.6,14.0,25.0,56.0,18.0,30.0,48.0,18.0,11.0,8.0,6.0,20.0,-13.0,223.0
04/05/2022,MIA,1,48.0,144.0,48.0,84.0,57.1,23.0,42.0,54.8,25.0,29.0,86.2,8.0,33.0,41.0,29.0,15.0,10.0,1.0,19.0,29.0,CHA,0,48.0,115.0,45.0,85.0,52.9,12.0,38.0,31.6,13.0,18.0,72.2,7.0,24.0,31.0,34.0,15.0,8.0,3.0,18.0,-29.0,259.0
04/05/2022,DEN,0,48.0,97.0,41.0,98.0,41.8,7.0,33.0,21.2,8.0,12.0,66.7,10.0,41.0,51.0,22.0,11.0,4.0,2.0,19.0,-19.0,SAS,1,48.0,116.0,44.0,89.0,49.4,12.0,26.0,46.2,16.0,24.0,66.7,5.0,43.0,48.0,31.0,11.0,6.0,3.0,14.0,19.0,213.0
04/05/2022,TOR,1,48.0,118.0,44.0,101.0,43.6,9.0,35.0,25.7,21.0,31.0,67.7,20.0,40.0,60.0,20.0,8.0,6.0,5.0,14.0,10.0,ATL,0,48.0,108.0,43.0,94.0,45.7,14.0,37.0,37.8,8.0,12.0,66.7,10.0,33.0,43.0,31.0,7.0,5.0,4.0,22.0,-10.0,226.0
04/05/2022,UTA,1,53.0,121.0,40.0,96.0,41.7,12.0,38.0,31.6,29.0,43.0,67.4,13.0,48.0,61.0,23.0,17.0,8.0,8.0,21.0,6.0,MEM,0,53.0,115.0,39.0,101.0,38.6,13.0,31.0,41.9,24.0,29.0,82.8,10.0,41.0,51.0,26.0,13.0,13.0,7.0,29.0,-6.0,236.0
04/05/2022,MIN,0,48.0,114.0,41.0,91.0,45.1,14.0,41.0,34.1,18.0,25.0,72.0,6.0,32.0,38.0,27.0,10.0,6.0,3.0,16.0,-18.0,WAS,1,48.0,132.0,56.0,101.0,55.4,13.0,30.0,43.3,7.0,14.0,50.0,9.0,43.0,52.0,38.0,10.0,4.0,4.0,25.0,18.0,246.0
04/05/2022,OKC,1,48.0,98.0,39.0,81.0,48.1,9.0,29.0,31.0,11.0,22.0,50.0,13.0,34.0,47.0,15.0,17.0,12.0,12.0,10.0,4.0,POR,0,48.0,94.0,35.0,83.0,42.2,11.0,32.0,34.4,13.0,16.0,81.3,10.0,30.0,40.0,24.0,17.0,10.0,6.0,19.0,-4.0,192.0
04/05/2022,ORL,1,48.0,120.0,47.0,93.0,50.5,16.0,35.0,45.7,10.0,15.0,66.7,8.0,35.0,43.0,31.0,7.0,9.0,8.0,19.0,5.0,CLE,0,48.0,115.0,42.0,86.0,48.8,16.0,36.0,44.4,15.0,22.0,68.2,9.0,38.0,47.0,25.0,12.0,6.0,4.0,11.0,-5.0,235.0
04/03/2022,MIL,0,48.0,112.0,42.0,95.0,44.2,15.0,40.0,37.5,13.0,18.0,72.2,10.0,26.0,36.0,25.0,9.0,9.0,1.0,22.0,-6.0,DAL,1,48.0,118.0,39.0,76.0,51.3,16.0,38.0,42.1,24.0,27.0,88.9,2.0,36.0,38.0,28.0,14.0,7.0,3.0,20.0,6.0,230.0
04/03/2022,SAC,0,48.0,90.0,31.0,81.0,38.3,7.0,33.0,21.2,21.0,24.0,87.5,6.0,29.0,35.0,19.0,13.0,5.0,1.0,15.0,-19.0,GSW,1,48.0,109.0,41.0,79.0,51.9,16.0,34.0,47.1,11.0,15.0,73.3,7.0,40.0,47.0,29.0,17.0,8.0,8.0,28.0,19.0,199.0
04/03/2022,HOU,0,48.0,132.0,48.0,85.0,56.5,16.0,40.0,40.0,20.0,29.0,69.0,11.0,25.0,36.0,28.0,24.0,8.0,4.0,24.0,-7.0,MIN,1,48.0,139.0,51.0,86.0,59.3,17.0,41.0,41.5,20.0,25.0,80.0,7.0,25.0,32.0,32.0,19.0,13.0,6.0,27.0,7.0,271.0
04/03/2022,TOR,0,48.0,109.0,35.0,83.0,42.2,12.0,39.0,30.8,27.0,34.0,79.4,10.0,28.0,38.0,19.0,17.0,12.0,1.0,20.0,-5.0,MIA,1,48.0,114.0,41.0,79.0,51.9,18.0,38.0,47.4,14.0,22.0,63.6,8.0,30.0,38.0,30.0,17.0,9.0,4.0,21.0,5.0,223.0
04/03/2022,IND,0,48.0,117.0,45.0,94.0,47.9,12.0,38.0,31.6,15.0,19.0,78.9,17.0,41.0,58.0,33.0,19.0,6.0,11.0,21.0,-4.0,DET,1,48.0,121.0,43.0,99.0,43.4,21.0,41.0,51.2,14.0,18.0,77.8,10.0,28.0,38.0,31.0,12.0,11.0,4.0,19.0,4.0,238.0
04/03/2022,SAS,1,48.0,113.0,38.0,84.0,45.2,14.0,42.0,33.3,23.0,30.0,76.7,10.0,41.0,51.0,25.0,13.0,9.0,1.0,18.0,21.0,POR,0,48.0,92.0,33.0,84.0,39.3,16.0,45.0,35.6,10.0,15.0,66.7,7.0,32.0,39.0,22.0,14.0,7.0,4.0,22.0,-21.0,205.0
04/03/2022,ORL,0,48.0,88.0,30.0,85.0,35.3,12.0,44.0,27.3,16.0,27.0,59.3,8.0,32.0,40.0,18.0,11.0,5.0,2.0,12.0,-30.0,NYK,1,48.0,118.0,45.0,93.0,48.4,15.0,44.0,34.1,13.0,16.0,81.3,13.0,43.0,56.0,29.0,10.0,9.0,7.0,22.0,30.0,206.0
04/03/2022,OKC,1,48.0,117.0,43.0,87.0,49.4,17.0,41.0,41.5,14.0,18.0,77.8,12.0,42.0,54.0,33.0,18.0,7.0,4.0,18.0,21.0,PHX,0,48.0,96.0,37.0,89.0,41.6,7.0,38.0,18.4,15.0,17.0,88.2,6.0,27.0,33.0,22.0,11.0,14.0,4.0,17.0,-21.0,213.0
04/03/2022,LAL,0,48.0,118.0,49.0,92.0,53.3,6.0,20.0,30.0,14.0,21.0,66.7,6.0,34.0,40.0,31.0,13.0,4.0,5.0,25.0,-11.0,DEN,1,48.0,129.0,47.0,82.0,57.3,12.0,31.0,38.7,23.0,29.0,79.3,6.0,32.0,38.0,33.0,12.0,10.0,5.0,18.0,11.0,247.0
04/03/2022,BOS,1,48.0,144.0,56.0,91.0,61.5,23.0,44.0,52.3,9.0,13.0,69.2,7.0,32.0,39.0,39.0,8.0,6.0,5.0,20.0,42.0,WAS,0,48.0,102.0,38.0,82.0,46.3,8.0,21.0,38.1,18.0,20.0,90.0,7.0,25.0,32.0,21.0,12.0,4.0,2.0,14.0,-42.0,246.0
04/03/2022,LAC,1,48.0,119.0,45.0,95.0,47.4,21.0,44.0,47.7,8.0,10.0,80.0,12.0,29.0,41.0,33.0,10.0,10.0,5.0,21.0,19.0,NOP,0,48.0,100.0,35.0,87.0,40.2,9.0,24.0,37.5,21.0,27.0,77.8,19.0,35.0,54.0,22.0,16.0,4.0,5.0,13.0,-19.0,219.0
04/03/2022,CLE,0,48.0,108.0,35.0,78.0,44.9,15.0,33.0,45.5,23.0,31.0,74.2,7.0,34.0,41.0,24.0,12.0,10.0,3.0,28.0,-4.0,PHI,1,48.0,112.0,33.0,80.0,41.3,11.0,31.0,35.5,35.0,42.0,83.3,12.0,38.0,50.0,23.0,14.0,7.0,8.0,19.0,4.0,220.0
04/02/2022,PHI,1,48.0,144.0,53.0,87.0,60.9,21.0,43.0,48.8,17.0,21.0,81.0,10.0,37.0,47.0,38.0,19.0,10.0,5.0,18.0,30.0,CHA,0,48.0,114.0,42.0,87.0,48.3,11.0,30.0,36.7,19.0,24.0,79.2,7.0,25.0,32.0,34.0,17.0,14.0,1.0,18.0,-30.0,258.0
04/02/2022,CHI,0,48.0,109.0,37.0,86.0,43.0,9.0,34.0,26.5,26.0,29.0,89.7,11.0,28.0,39.0,21.0,6.0,5.0,4.0,19.0,-18.0,MIA,1,48.0,127.0,44.0,82.0,53.7,17.0,34.0,50.0,22.0,27.0,81.5,5.0,36.0,41.0,28.0,9.0,4.0,1.0,21.0,18.0,236.0
04/02/2022,ATL,1,48.0,122.0,36.0,86.0,41.9,13.0,41.0,31.7,37.0,49.0,75.5,10.0,44.0,54.0,18.0,7.0,10.0,4.0,18.0,7.0,BKN,0,48.0,115.0,42.0,99.0,42.4,17.0,37.0,45.9,14.0,19.0,73.7,10.0,42.0,52.0,17.0,13.0,5.0,3.0,29.0,-7.0,237.0
04/02/2022,NYK,0,48.0,101.0,31.0,77.0,40.3,13.0,30.0,43.3,26.0,34.0,76.5,6.0,29.0,35.0,19.0,11.0,6.0,4.0,19.0,-18.0,CLE,1,48.0,119.0,44.0,81.0,54.3,15.0,34.0,44.1,16.0,21.0,76.2,7.0,36.0,43.0,26.0,12.0,6.0,3.0,24.0,18.0,220.0
04/02/2022,GSW,1,48.0,111.0,40.0,84.0,47.6,20.0,48.0,41.7,11.0,12.0,91.7,6.0,35.0,41.0,30.0,11.0,5.0,6.0,22.0,4.0,UTA,0,48.0,107.0,38.0,89.0,42.7,15.0,46.0,32.6,16.0,22.0,72.7,12.0,35.0,47.0,19.0,13.0,8.0,2.0,17.0,-4.0,218.0
04/01/2022,DEN,0,48.0,130.0,46.0,86.0,53.5,12.0,35.0,34.3,26.0,29.0,89.7,10.0,34.0,44.0,36.0,18.0,7.0,2.0,23.0,-6.0,MIN,1,48.0,136.0,43.0,86.0,50.0,19.0,40.0,47.5,31.0,36.0,86.1,10.0,28.0,38.0,26.0,12.0,14.0,4.0,23.0,6.0,266.0
04/01/2022,LAL,0,48.0,111.0,39.0,82.0,47.6,11.0,27.0,40.7,22.0,31.0,71.0,7.0,33.0,40.0,24.0,17.0,10.0,1.0,24.0,-3.0,NOP,1,48.0,114.0,41.0,79.0,51.9,7.0,26.0,26.9,25.0,29.0,86.2,4.0,33.0,37.0,23.0,15.0,8.0,4.0,21.0,3.0,225.0
04/01/2022,MEM,1,48.0,122.0,46.0,102.0,45.1,7.0,24.0,29.2,23.0,28.0,82.1,16.0,32.0,48.0,30.0,11.0,7.0,2.0,18.0,8.0,PHX,0,48.0,114.0,47.0,86.0,54.7,10.0,27.0,37.0,10.0,17.0,58.8,2.0,37.0,39.0,27.0,20.0,8.0,4.0,25.0,-8.0,236.0
04/01/2022,SAS,1,48.0,130.0,46.0,81.0,56.8,16.0,37.0,43.2,22.0,28.0,78.6,8.0,36.0,44.0,34.0,15.0,9.0,6.0,16.0,19.0,POR,0,48.0,111.0,41.0,92.0,44.6,15.0,35.0,42.9,14.0,20.0,70.0,12.0,30.0,42.0,27.0,12.0,12.0,2.0,20.0,-19.0,241.0
